Time,CaSSavg,CaJSRavg,JRyRtot,PRyR_open,PRyR_ready,PNorm_mode,PnotVinact,PLType_open,CaToT2,PIto2_open,CaJSRtot,CaSStot
10.097,0.00485031,0.673155,0.00046163,0.0425,0.1568,0.273667,0.680667,0.0518333,11.2952,0.028,0.00894407,5.09658
10.098,0.00480158,0.672172,0.00045134,0.0415667,0.1548,0.269667,0.679833,0.052,11.2975,0.0286667,0.00890896,5.0928
10.099,0.00474161,0.671237,0.000441507,0.0406333,0.152867,0.265833,0.679,0.0466667,11.2996,0.0268333,0.00886552,5.08923
10.1,0.00472941,0.670447,0.000432387,0.0398667,0.150833,0.263333,0.677667,0.0491667,11.3015,0.0303333,0.00886079,5.08622
10.101,0.00471621,0.669697,0.000428955,0.0396,0.1486,0.259833,0.674333,0.0466667,11.3035,0.0286667,0.00883264,5.08335
10.102,0.00471262,0.668951,0.000423984,0.0391,0.1465,0.2565,0.674833,0.0483333,11.3054,0.0296667,0.0088621,5.0805
10.103,0.00468089,0.668232,0.000423231,0.039,0.144167,0.253167,0.673333,0.0443333,11.3074,0.0286667,0.00882726,5.07776
10.104,0.00467028,0.667524,0.000417742,0.0385333,0.141967,0.251833,0.672667,0.0435,11.3092,0.0283333,0.00881912,5.07506
10.105,0.00464289,0.666872,0.000407244,0.0377,0.140267,0.249167,0.6715,0.0426667,11.3111,0.0281667,0.00880039,5.07256
10.106,0.00464009,0.66623,0.000408943,0.0378,0.138,0.246667,0.672167,0.0446667,11.3129,0.0275,0.0088162,5.0701
10.107,0.00468122,0.665609,0.000404545,0.0374,0.135867,0.243667,0.669667,0.0473333,11.3149,0.0305,0.00888906,5.06772
10.108,0.00461756,0.665009,0.000398193,0.0368667,0.133833,0.241833,0.668,0.0423333,11.3168,0.0291667,0.00882382,5.06541
10.109,0.00460787,0.664456,0.000391927,0.0363667,0.131933,0.239833,0.666833,0.041,11.3187,0.0275,0.00881446,5.0633
10.11,0.00458785,0.663911,0.000391079,0.0363,0.129733,0.237667,0.665833,0.0398333,11.3206,0.0288333,0.00879933,5.0612
10.111,0.00456948,0.663402,0.000383371,0.0355667,0.127767,0.235333,0.665167,0.0428333,11.3224,0.0258333,0.00880758,5.05924
10.112,0.00449423,0.662958,0.00036776,0.0341667,0.126767,0.232833,0.6625,0.0388333,11.3242,0.027,0.00875839,5.05756
10.113,0.00443924,0.662575,0.000355051,0.0330333,0.125167,0.231833,0.6615,0.0385,11.326,0.0263333,0.00870023,5.05612
10.114,0.00440052,0.662279,0.000347193,0.0323333,0.123433,0.228333,0.66,0.0386667,11.3277,0.0221667,0.00864489,5.05504
10.115,0.00433066,0.662031,0.000335136,0.0312667,0.1221,0.226333,0.6575,0.0378333,11.3295,0.0251667,0.00859582,5.05416
10.116,0.00427211,0.661833,0.000325025,0.0303333,0.121067,0.224167,0.658667,0.0365,11.3312,0.0261667,0.00855338,5.05348
10.117,0.00423917,0.661673,0.00031842,0.0296667,0.1198,0.221333,0.659,0.0383333,11.3328,0.0261667,0.0085438,5.05295
10.118,0.00428587,0.661517,0.000321936,0.0298667,0.118067,0.219667,0.660167,0.0401667,11.3347,0.029,0.00860101,5.05246
10.119,0.00426402,0.661345,0.000317784,0.0294333,0.1163,0.217,0.659167,0.038,11.3364,0.0271667,0.00857428,5.0519
10.12,0.0042284,0.661213,0.000311661,0.0289,0.115033,0.215333,0.659167,0.0371667,11.3382,0.0286667,0.00853477,5.0515
10.121,0.00421714,0.661102,0.000307106,0.0284667,0.113767,0.213333,0.659333,0.0368333,11.34,0.0276667,0.00852804,5.05118
10.122,0.00417829,0.661023,0.000301274,0.0279333,0.112367,0.211167,0.658,0.0363333,11.3416,0.0283333,0.00849051,5.05099
10.123,0.00416094,0.66095,0.00030069,0.0278,0.1107,0.211667,0.657333,0.0335,11.3433,0.028,0.00848295,5.05082
10.124,0.00414163,0.660887,0.000298542,0.0276667,0.109,0.210833,0.6565,0.031,11.3449,0.0271667,0.00844343,5.05068
10.125,0.00415423,0.660817,0.000301856,0.0279,0.107167,0.2105,0.654167,0.0311667,11.3463,0.026,0.00845817,5.0505
10.126,0.0041734,0.660754,0.00030312,0.0280333,0.105667,0.2085,0.653833,0.032,11.3479,0.0273333,0.00846427,5.05034
10.127,0.00416556,0.660678,0.000297291,0.0275,0.1042,0.206667,0.653833,0.0311667,11.3494,0.0291667,0.00846845,5.05012
10.128,0.00415961,0.660629,0.000295456,0.0273333,0.102667,0.205667,0.652833,0.031,11.351,0.0256667,0.00845088,5.05002
10.129,0.0041397,0.660609,0.00029144,0.027,0.101667,0.2035,0.652667,0.0301667,11.3526,0.0271667,0.00842726,5.05003
10.13,0.00412363,0.6606,0.000288667,0.0266667,0.100433,0.202167,0.65,0.0308333,11.3541,0.0258333,0.00841801,5.05008
10.131,0.0040786,0.660625,0.000284935,0.0263333,0.0989667,0.201,0.651333,0.0293333,11.3556,0.0256667,0.00838017,5.05027
10.132,0.00414976,0.660639,0.000286061,0.0264,0.0974333,0.200333,0.651,0.0323333,11.3572,0.0226667,0.00845158,5.05041
10.133,0.00407357,0.660695,0.000272607,0.0252,0.0963667,0.2,0.651833,0.0325,11.359,0.0261667,0.00839472,5.05072
10.134,0.00407396,0.660782,0.000274239,0.0253333,0.0944667,0.199667,0.653167,0.0315,11.3605,0.026,0.00837768,5.05115
10.135,0.00404601,0.660869,0.000272879,0.0252,0.0932333,0.198833,0.652667,0.028,11.362,0.0233333,0.00834733,5.05158
10.136,0.00407459,0.660963,0.000275212,0.0254,0.0917333,0.198333,0.651833,0.0305,11.3635,0.0268333,0.00837615,5.05203
10.137,0.00403657,0.661051,0.000273805,0.0252333,0.0904667,0.198167,0.6515,0.0265,11.365,0.0253333,0.00834449,5.05246
10.138,0.00399755,0.661157,0.000268854,0.0247333,0.0894,0.196333,0.651333,0.025,11.3664,0.0258333,0.00832711,5.05296
10.139,0.00402086,0.661267,0.000271016,0.0249333,0.0878667,0.197167,0.652667,0.0275,11.3678,0.0226667,0.00833406,5.05348
10.14,0.00404105,0.661361,0.000272364,0.025,0.0866333,0.194667,0.651833,0.0273333,11.3693,0.0248333,0.00834494,5.05393
10.141,0.00400104,0.661489,0.000263624,0.0242,0.0857,0.193167,0.653333,0.0268333,11.3707,0.0271667,0.00831439,5.05452
10.142,0.00396665,0.66164,0.00026115,0.0239333,0.0847,0.1935,0.652167,0.0248333,11.372,0.0276667,0.00829114,5.0552
10.143,0.00388024,0.661851,0.000248087,0.0227667,0.0839,0.193167,0.653333,0.0235,11.3732,0.0256667,0.00821207,5.05613
10.144,0.00391332,0.662065,0.000250888,0.0229667,0.0827,0.194,0.654167,0.0248333,11.3744,0.0258333,0.00822792,5.05707
10.145,0.00388797,0.662285,0.000251707,0.0230667,0.0812,0.193167,0.653667,0.021,11.3757,0.0206667,0.00819597,5.05803
10.146,0.00385036,0.662544,0.0002358,0.0216333,0.0807667,0.192833,0.6535,0.0236667,11.3769,0.0226667,0.00816469,5.05915
10.147,0.00379959,0.662842,0.000233072,0.0213667,0.0800333,0.191167,0.6535,0.0221667,11.3782,0.0253333,0.00811601,5.06042
10.148,0.00380383,0.663166,0.000233933,0.0214,0.0790333,0.190333,0.653,0.0225,11.3793,0.0248333,0.0081049,5.06181
10.149,0.00377267,0.663493,0.000230428,0.0211,0.0781667,0.1895,0.653,0.0206667,11.3806,0.027,0.00806843,5.06321
10.15,0.0037774,0.663823,0.000230709,0.0210667,0.0771667,0.188167,0.6525,0.0218333,11.3817,0.0226667,0.00806789,5.06462
10.151,0.00375083,0.664147,0.000226274,0.0206333,0.0762333,0.188167,0.6535,0.021,11.3828,0.0203333,0.00804776,5.066
10.152,0.00373663,0.664516,0.000230068,0.0209333,0.0748667,0.187667,0.654,0.0193333,11.384,0.0218333,0.0080186,5.06756
10.153,0.0036921,0.664819,0.000232079,0.0211333,0.0737333,0.188333,0.653833,0.0151667,11.3848,0.0253333,0.00797005,5.06884
10.154,0.00366434,0.665167,0.000220812,0.0201667,0.0732667,0.189333,0.653167,0.0151667,11.3856,0.0216667,0.00794289,5.0703
10.155,0.00360348,0.665571,0.000212696,0.0194333,0.0728333,0.190667,0.653,0.0148333,11.3864,0.0248333,0.0078819,5.07198
10.156,0.00357199,0.666019,0.000205285,0.0187667,0.072,0.191833,0.6535,0.016,11.3872,0.0233333,0.00783385,5.07385
10.157,0.00358734,0.666466,0.000201694,0.0184333,0.0712333,0.191667,0.654333,0.0183333,11.388,0.0261667,0.00783605,5.07571
10.158,0.00355117,0.666907,0.00020367,0.0186,0.0704,0.1925,0.655833,0.0153333,11.3888,0.0216667,0.0077846,5.07753
10.159,0.00351745,0.667382,0.000199235,0.0181667,0.0698,0.1935,0.655667,0.0146667,11.3896,0.0236667,0.00775402,5.0795
10.16,0.00350758,0.66788,0.000195607,0.0178,0.0687333,0.193833,0.656167,0.0155,11.3904,0.0251667,0.0077426,5.08156
10.161,0.00348518,0.668425,0.000189703,0.0172667,0.0682333,0.193833,0.655667,0.016,11.3913,0.0233333,0.00771381,5.08382
10.162,0.00345713,0.668921,0.000193746,0.0176333,0.0673667,0.195,0.655667,0.014,11.392,0.0191667,0.00768147,5.08586
10.163,0.00345589,0.669438,0.000192911,0.0175667,0.0662,0.194333,0.657,0.0136667,11.3927,0.0231667,0.00766476,5.08798
10.164,0.00340741,0.669958,0.000187902,0.0170667,0.0656333,0.195333,0.6565,0.0136667,11.3934,0.024,0.0076144,5.09011
10.165,0.00342306,0.670493,0.000188255,0.0171,0.0650333,0.1965,0.657167,0.0138333,11.394,0.0225,0.00761982,5.0923
10.166,0.00337111,0.671064,0.000183551,0.0166667,0.0642333,0.1975,0.6575,0.0118333,11.3948,0.0215,0.00755175,5.09463
10.167,0.00332835,0.671609,0.000179695,0.0163333,0.0636667,0.199,0.657667,0.011,11.3952,0.02,0.00749858,5.09686
10.168,0.0033106,0.672173,0.000178163,0.0162,0.0631667,0.2005,0.658833,0.012,11.3956,0.0223333,0.00746414,5.09915
10.169,0.00331613,0.672736,0.00017391,0.0158,0.0626667,0.202833,0.660667,0.0118333,11.3962,0.0206667,0.00746411,5.10144
10.17,0.0033374,0.673311,0.000174388,0.0158667,0.062,0.204667,0.661667,0.0131667,11.3969,0.0205,0.00746599,5.10378
10.171,0.00326538,0.673907,0.000171871,0.0155667,0.0615,0.205167,0.661667,0.0111667,11.3975,0.0225,0.00740923,5.10619
10.172,0.00319237,0.674545,0.000165517,0.015,0.0612,0.206167,0.663333,0.00933333,11.3978,0.026,0.00732995,5.10878
10.173,0.00321162,0.675198,0.000166761,0.0150667,0.0606333,0.207167,0.664167,0.0111667,11.3982,0.017,0.00733125,5.11143
10.174,0.00319504,0.675822,0.000167102,0.0150667,0.0600667,0.207667,0.665333,0.00933333,11.3986,0.0203333,0.00730177,5.11396
10.175,0.00314374,0.676462,0.000158656,0.0143,0.0600333,0.208833,0.667167,0.00916667,11.3989,0.019,0.0072489,5.11656
10.176,0.00313979,0.677145,0.00015775,0.0141667,0.0594333,0.210667,0.669333,0.00966667,11.3993,0.0226667,0.00722815,5.11933
10.177,0.00309493,0.677792,0.000158765,0.0142,0.0586667,0.2105,0.670833,0.00766667,11.3996,0.0195,0.00717268,5.12197
10.178,0.00306965,0.678456,0.000156558,0.0140333,0.0584,0.2125,0.673,0.00816667,11.3997,0.0155,0.00712926,5.12466
10.179,0.00303786,0.679144,0.000151157,0.0135667,0.0581667,0.214333,0.6735,0.00766667,11.3998,0.0216667,0.0070873,5.12745
10.18,0.00299432,0.679826,0.000149899,0.0134333,0.0579,0.214167,0.674833,0.00616667,11.3999,0.0211667,0.00703462,5.1302
10.181,0.00294788,0.680572,0.000143405,0.0129,0.0576667,0.2165,0.676833,0.00583333,11.3997,0.0191667,0.00696235,5.1332
10.182,0.00294551,0.681314,0.000141247,0.0126667,0.0574,0.219667,0.678333,0.00733333,11.3997,0.0173333,0.00693423,5.13619
10.183,0.00289177,0.68204,0.000141828,0.0126333,0.0573333,0.219833,0.68,0.00566667,11.3996,0.0175,0.0069025,5.13911
10.184,0.00285495,0.682816,0.00013688,0.0121333,0.0571667,0.221333,0.682167,0.00466667,11.3994,0.0156667,0.00685,5.14225
10.185,0.00280086,0.683609,0.000132856,0.0117667,0.0569333,0.224167,0.684667,0.00433333,11.3991,0.02,0.00678714,5.14545
10.186,0.00281263,0.684385,0.000134934,0.0119,0.0565,0.225167,0.686333,0.0045,11.3987,0.0181667,0.00676969,5.14858
10.187,0.00278224,0.685201,0.00013536,0.0119,0.0560667,0.228667,0.687833,0.00433333,11.3984,0.0193333,0.00672459,5.15186
10.188,0.00274714,0.685963,0.000131397,0.0115333,0.0560333,0.232167,0.69,0.00366667,11.3979,0.0158333,0.00668006,5.15493
10.189,0.00271289,0.686822,0.000129366,0.0113333,0.0559667,0.236833,0.690667,0.0035,11.3974,0.0171667,0.006638,5.15837
10.19,0.00268766,0.687651,0.000128257,0.0112,0.0558333,0.2395,0.6915,0.003,11.3969,0.0163333,0.00659461,5.1617
10.191,0.00266016,0.688414,0.000129043,0.0112333,0.0556333,0.2445,0.693,0.00233333,11.3963,0.0141667,0.00656394,5.16475
10.192,0.00259521,0.689204,0.00012629,0.0109667,0.0554333,0.247167,0.693833,0.00133333,11.3954,0.0156667,0.00648902,5.16791
10.193,0.00256994,0.689993,0.000122096,0.0105667,0.0553667,0.250667,0.695167,0.0015,11.3945,0.0156667,0.00644985,5.17107
10.194,0.00254991,0.69091,0.0001234,0.0106667,0.0548667,0.254667,0.697333,0.00116667,11.3934,0.0161667,0.00641454,5.17472
10.195,0.00251271,0.6917,0.000121168,0.0104667,0.0547333,0.258167,0.6995,0.000833333,11.3924,0.0158333,0.00636603,5.17787
10.196,0.00250623,0.692579,0.000119646,0.0103333,0.0544667,0.263667,0.700333,0.00116667,11.3913,0.0165,0.0063316,5.18136
10.197,0.00247992,0.693474,0.000115268,0.00996667,0.0546,0.268,0.7015,0.00133333,11.3902,0.013,0.00628418,5.1849
10.198,0.00242662,0.694372,0.00011401,0.00983333,0.0543333,0.274167,0.702333,0.000833333,11.389,0.016,0.00621732,5.18845
10.199,0.00242388,0.695249,0.000114824,0.00986667,0.0542333,0.278833,0.704167,0.000833333,11.3878,0.014,0.00619827,5.19191
10.2,0.0023845,0.696149,0.000111105,0.00953333,0.0543,0.284667,0.705167,0.000666667,11.3865,0.0163333,0.00614641,5.19546
10.201,0.00236461,0.696994,0.000111542,0.00956667,0.0542333,0.290167,0.706333,0.0005,11.3852,0.0126667,0.00610818,5.19879
10.202,0.00233346,0.6979,0.000112096,0.0096,0.0541,0.294333,0.707,0.000166667,11.3838,0.0138333,0.00606859,5.20235
10.203,0.00228922,0.698767,0.000105373,0.00903333,0.0541333,0.3015,0.707667,0.000166667,11.3823,0.016,0.0060012,5.20575
10.204,0.00223188,0.699777,9.82559e-05,0.00843333,0.0542333,0.310667,0.709,0,11.3806,0.0168333,0.00592065,5.20971
10.205,0.00219796,0.700717,9.53704e-05,0.00816667,0.0544,0.317,0.7095,0,11.379,0.0156667,0.00586517,5.21339
10.206,0.0021809,0.70172,9.67965e-05,0.00826667,0.0543667,0.326167,0.710333,0,11.3773,0.0136667,0.00582433,5.21731
10.207,0.00217832,0.702698,9.56875e-05,0.00816667,0.0542333,0.336167,0.712167,0.000166667,11.3755,0.0158333,0.00579615,5.22112
10.208,0.00214656,0.703598,9.39507e-05,0.008,0.0542,0.3435,0.712333,0,11.3739,0.0133333,0.0057467,5.22463
10.209,0.00212613,0.704535,9.45399e-05,0.00803333,0.0541667,0.352667,0.713,0,11.3722,0.0131667,0.00570366,5.22828
10.21,0.00209709,0.705515,9.19084e-05,0.00776667,0.0544667,0.361333,0.713333,0,11.3703,0.0141667,0.00565705,5.23209
10.211,0.00209118,0.706431,9.18583e-05,0.00773333,0.0544333,0.371333,0.714333,0,11.3685,0.013,0.00563649,5.23566
10.212,0.00208562,0.707374,9.44048e-05,0.00793333,0.0544667,0.3805,0.715,0,11.3666,0.0143333,0.00561046,5.23932
10.213,0.00205077,0.70835,9.07976e-05,0.0076,0.0545667,0.391333,0.716,0,11.3646,0.014,0.00555457,5.2431
10.214,0.00204063,0.709253,9.12366e-05,0.00763333,0.0544667,0.4,0.716333,0,11.3627,0.012,0.00552795,5.2466
10.215,0.00201343,0.710168,8.75388e-05,0.0073,0.0543667,0.409333,0.717333,0,11.3608,0.0133333,0.00548239,5.25014
10.216,0.00198923,0.711146,8.7113e-05,0.00723333,0.0546333,0.422333,0.718333,0,11.3587,0.013,0.00544075,5.25392
10.217,0.00198678,0.712063,8.95763e-05,0.0074,0.0547333,0.432167,0.719167,0,11.3567,0.0136667,0.00542377,5.25746
10.218,0.00196993,0.712977,8.80013e-05,0.00723333,0.0546667,0.441667,0.719833,0,11.3546,0.013,0.00538801,5.26099
10.219,0.00194608,0.713903,8.62947e-05,0.00706667,0.0545333,0.451667,0.720167,0,11.3526,0.0151667,0.00534449,5.26456
10.22,0.00193838,0.714824,8.66851e-05,0.0071,0.0547667,0.4605,0.721,0,11.3504,0.0126667,0.0053131,5.2681
10.221,0.00194202,0.715721,9.06928e-05,0.00743333,0.0547,0.470333,0.721667,0,11.3483,0.0135,0.00529412,5.27155
10.222,0.00191641,0.716604,8.61867e-05,0.00706667,0.0547667,0.479167,0.721833,0,11.3462,0.013,0.00525333,5.27493
10.223,0.0018877,0.71753,8.50947e-05,0.00696667,0.0549,0.490333,0.722333,0,11.3441,0.0121667,0.00520312,5.27847
10.224,0.00188221,0.71844,8.55782e-05,0.007,0.0549667,0.5,0.723333,0,11.3419,0.0136667,0.00518234,5.28194
10.225,0.00185966,0.719343,8.45519e-05,0.0069,0.0550333,0.506167,0.725,0,11.3398,0.0118333,0.00513762,5.28538
10.226,0.00186553,0.720237,8.84435e-05,0.0072,0.0547333,0.518833,0.7255,0,11.3377,0.0118333,0.00512734,5.28878
10.227,0.00186208,0.721112,8.78863e-05,0.00716667,0.0547,0.531167,0.726167,0,11.3355,0.0103333,0.00510838,5.2921
10.228,0.00185574,0.721982,9.06081e-05,0.00736667,0.0548,0.543,0.726667,0,11.3334,0.011,0.00508885,5.2954
10.229,0.00183722,0.722841,8.912e-05,0.00723333,0.0550333,0.551667,0.727667,0,11.3313,0.0118333,0.00506013,5.29865
10.23,0.00182498,0.723712,8.77904e-05,0.00713333,0.0552333,0.557833,0.728667,0,11.3292,0.0116667,0.00502981,5.30194
10.231,0.00182414,0.724567,9.06495e-05,0.00733333,0.0551333,0.566,0.729167,0,11.3271,0.0125,0.00501526,5.30517
10.232,0.00181092,0.725406,8.93302e-05,0.0072,0.0552,0.573667,0.73,0,11.3251,0.0111667,0.00499021,5.30833
10.233,0.00178023,0.726268,8.5099e-05,0.00686667,0.0551667,0.583167,0.730833,0,11.323,0.0111667,0.00493589,5.31159
10.234,0.00174726,0.727157,8.23435e-05,0.00663333,0.0552,0.591667,0.731333,0,11.321,0.0113333,0.00487973,5.31494
10.235,0.00173419,0.72805,8.07029e-05,0.0065,0.0553667,0.5985,0.731833,0,11.319,0.009,0.00484983,5.3183
10.236,0.00171718,0.728944,8.00359e-05,0.00643333,0.0555,0.606667,0.732333,0,11.317,0.0116667,0.00480944,5.32166
10.237,0.00169694,0.729847,7.73895e-05,0.00623333,0.0557,0.6135,0.733167,0,11.315,0.00966667,0.00476716,5.32505
10.238,0.00167977,0.730742,7.54756e-05,0.00606667,0.0558,0.619833,0.734167,0,11.313,0.0123333,0.00473301,5.32841
10.239,0.00167536,0.731641,7.77539e-05,0.00623333,0.0558333,0.626667,0.734333,0,11.311,0.011,0.00471611,5.33177
10.24,0.00166486,0.732532,7.87725e-05,0.0063,0.0558667,0.632333,0.735167,0,11.3091,0.0108333,0.00469113,5.33511
10.241,0.00166546,0.733398,8.02591e-05,0.0064,0.0560667,0.638667,0.7355,0,11.3072,0.011,0.00467847,5.33834
10.242,0.00165316,0.734273,7.91494e-05,0.0063,0.0562333,0.646,0.736167,0,11.3052,0.0095,0.00464902,5.34161
10.243,0.00165416,0.735133,8.23682e-05,0.00653333,0.0563333,0.654333,0.736667,0,11.3033,0.0103333,0.00463871,5.34481
10.244,0.00164216,0.735982,7.97854e-05,0.00633333,0.0568333,0.6605,0.737333,0,11.3015,0.0111667,0.00460842,5.34798
10.245,0.00163912,0.736822,8.24058e-05,0.00653333,0.0571333,0.6665,0.738333,0,11.2996,0.0135,0.00459525,5.3511
10.246,0.00162512,0.73767,8.08229e-05,0.0064,0.0574667,0.6715,0.739333,0,11.2977,0.0106667,0.00456708,5.35425
10.247,0.00161882,0.738515,8.22748e-05,0.0065,0.0576667,0.6785,0.739833,0,11.2959,0.0123333,0.00454645,5.35738
10.248,0.00161454,0.739349,8.21666e-05,0.0065,0.0578,0.684833,0.7405,0,11.2941,0.0106667,0.00452159,5.36047
10.249,0.00159318,0.740183,7.94454e-05,0.0063,0.058,0.689667,0.741,0,11.2923,0.0103333,0.00448264,5.36355
10.25,0.0015897,0.741025,8.16005e-05,0.00646667,0.0583,0.694333,0.741333,0,11.2904,0.0113333,0.00446092,5.36666
10.251,0.00158596,0.741852,8.18652e-05,0.00646667,0.0583,0.699333,0.742333,0,11.2886,0.011,0.00444751,5.3697
10.252,0.00156542,0.742684,8.02311e-05,0.00633333,0.0588333,0.704,0.743167,0,11.2869,0.0101667,0.00441544,5.37277
10.253,0.00157012,0.743498,8.25485e-05,0.0065,0.0589667,0.709667,0.744,0,11.2851,0.01,0.00440754,5.37576
10.254,0.00156908,0.7443,8.50806e-05,0.0067,0.0592333,0.716167,0.745,0,11.2834,0.0133333,0.00439305,5.37871
10.255,0.00155478,0.745104,8.17155e-05,0.00643333,0.0595,0.721167,0.745167,0,11.2816,0.0108333,0.00437003,5.38166
10.256,0.00154198,0.745919,8.16346e-05,0.00643333,0.0596333,0.724667,0.7465,0,11.2799,0.0111667,0.00434112,5.38465
10.257,0.00155641,0.746713,8.71084e-05,0.00683333,0.0597333,0.731333,0.7475,0,11.2782,0.00916667,0.00434337,5.38756
10.258,0.00155757,0.747478,8.69885e-05,0.00683333,0.0599,0.735833,0.748667,0,11.2765,0.0111667,0.00433294,5.39035
10.259,0.00155551,0.748232,8.79589e-05,0.0069,0.0602,0.740333,0.749333,0,11.2748,0.00883333,0.00432267,5.39311
10.26,0.00154762,0.748995,8.80888e-05,0.0069,0.0604333,0.744333,0.75,0,11.2731,0.0105,0.00430453,5.39589
10.261,0.00156673,0.749726,9.31665e-05,0.0073,0.0605333,0.748833,0.7505,0,11.2715,0.0101667,0.00430524,5.39855
10.262,0.0015618,0.750444,9.40788e-05,0.00736667,0.0607,0.753167,0.751167,0,11.2698,0.00816667,0.00429393,5.40116
10.263,0.00155232,0.751155,9.29107e-05,0.00726667,0.0610667,0.759,0.7515,0,11.2682,0.00883333,0.00428278,5.40374
10.264,0.00152593,0.751895,8.83765e-05,0.0069,0.0612667,0.763333,0.752167,0,11.2665,0.0118333,0.00424248,5.40643
10.265,0.00151341,0.752644,8.76334e-05,0.00683333,0.0614667,0.766667,0.7525,0,11.2649,0.0125,0.00421382,5.40916
10.266,0.00149764,0.753401,8.58691e-05,0.0067,0.0619,0.771667,0.753,0,11.2633,0.0105,0.00418056,5.41191
10.267,0.00147924,0.754166,8.41696e-05,0.00656667,0.0624,0.7755,0.754333,0,11.2617,0.00916667,0.00414505,5.41469
10.268,0.00147097,0.754926,8.41889e-05,0.00656667,0.0626333,0.779167,0.754667,0,11.2601,0.00866667,0.0041251,5.41745
10.269,0.00145912,0.755686,8.3842e-05,0.00653333,0.0628,0.782,0.755333,0,11.2585,0.00833333,0.00410534,5.4202
10.27,0.00145161,0.756446,8.18127e-05,0.00636667,0.0630333,0.786,0.756167,0,11.2569,0.00916667,0.00408812,5.42295
10.271,0.00144129,0.757207,8.25136e-05,0.0064,0.0632667,0.789,0.757,0,11.2554,0.0105,0.00406708,5.42571
10.272,0.00142535,0.757969,8.07893e-05,0.00626667,0.0639,0.794667,0.7575,0,11.2538,0.01,0.00403975,5.42847
10.273,0.0014298,0.758716,8.26659e-05,0.0064,0.0643,0.799167,0.758167,0,11.2523,0.0101667,0.00403011,5.43118
10.274,0.00142693,0.759453,8.23027e-05,0.00636667,0.0647333,0.8025,0.758333,0,11.2508,0.0111667,0.00401538,5.43384
10.275,0.00141973,0.760194,8.33572e-05,0.00643333,0.0649333,0.8055,0.759167,0,11.2492,0.0095,0.00399828,5.43652
10.276,0.00142442,0.760925,8.52128e-05,0.00656667,0.0651,0.808833,0.759333,0,11.2477,0.00966667,0.00399122,5.43915
10.277,0.00141296,0.761642,8.33572e-05,0.00643333,0.0652,0.812667,0.760333,0,11.2462,0.00916667,0.00396494,5.44174
10.278,0.00139249,0.76238,8.11552e-05,0.00626667,0.0653,0.817167,0.7615,0,11.2447,0.0085,0.00392971,5.44439
10.279,0.00138984,0.763109,8.22775e-05,0.00633333,0.0657,0.821,0.762333,0,11.2433,0.00933333,0.00392079,5.44702
10.28,0.00137273,0.763842,7.90105e-05,0.00606667,0.0660333,0.826,0.762833,0,11.2418,0.00983333,0.00388789,5.44965
10.281,0.0013525,0.764593,7.59534e-05,0.00583333,0.0664667,0.830167,0.763167,0,11.2403,0.00833333,0.00385346,5.45236
10.282,0.00134877,0.76535,7.85305e-05,0.00603333,0.0667333,0.833,0.764,0,11.2389,0.0106667,0.00382648,5.45508
10.283,0.00136289,0.766076,8.35415e-05,0.0064,0.0668333,0.837833,0.764667,0,11.2374,0.00833333,0.00383187,5.45769
10.284,0.001376,0.766774,8.60909e-05,0.0066,0.067,0.8395,0.764833,0,11.236,0.0075,0.00382771,5.46019
10.285,0.00137499,0.767456,8.6372e-05,0.00663333,0.0671,0.843333,0.7655,0,11.2346,0.00883333,0.00381535,5.46262
10.286,0.00137534,0.768142,8.74385e-05,0.0067,0.0675,0.8465,0.766833,0,11.2332,0.0103333,0.00381339,5.46507
10.287,0.00136703,0.768814,8.78378e-05,0.00673333,0.068,0.848833,0.7675,0,11.2318,0.00683333,0.00379556,5.46747
10.288,0.00135898,0.769487,8.41629e-05,0.00646667,0.0683333,0.849833,0.767667,0,11.2304,0.00816667,0.00377572,5.46986
10.289,0.00133612,0.770177,8.18925e-05,0.0063,0.0689667,0.852167,0.768167,0,11.229,0.00933333,0.00373941,5.47231
10.29,0.00132939,0.770886,8.24605e-05,0.00633333,0.0693667,0.855333,0.7685,0,11.2276,0.0108333,0.00372305,5.47484
10.291,0.001309,0.771591,8.05341e-05,0.00616667,0.0695667,0.857667,0.769,0,11.2262,0.00866667,0.00369148,5.47735
10.292,0.00130215,0.772303,7.91919e-05,0.00606667,0.0699667,0.860333,0.769833,0,11.2248,0.0115,0.00367383,5.47988
10.293,0.00127837,0.773036,7.6149e-05,0.00583333,0.0703667,0.862667,0.77,0,11.2235,0.00766667,0.00363751,5.48249
10.294,0.00126299,0.773769,7.45849e-05,0.0057,0.0708667,0.8645,0.770667,0,11.2221,0.009,0.00361465,5.4851
10.295,0.00125866,0.774503,7.46737e-05,0.0057,0.0710667,0.8665,0.771,0,11.2207,0.00616667,0.00359972,5.48771
10.296,0.00125238,0.775229,7.54318e-05,0.00573333,0.0715,0.870167,0.772,0,11.2194,0.0075,0.0035882,5.49029
10.297,0.00125323,0.775938,7.54594e-05,0.00573333,0.0719333,0.872333,0.7725,0,11.2181,0.00916667,0.00358238,5.49281
10.298,0.00125213,0.776645,7.58466e-05,0.00576667,0.0723,0.874167,0.773,0,11.2168,0.00916667,0.00356948,5.49532
10.299,0.00122491,0.777366,7.12428e-05,0.0054,0.0729,0.876167,0.774167,0,11.2155,0.00816667,0.00353238,5.49787
10.3,0.00120804,0.778104,7.02669e-05,0.00533333,0.0735,0.8785,0.775333,0,11.2142,0.00816667,0.00349922,5.50049
