Time,INa,IKr,IKs,Ito1,IK1,IKp,INaCa,INaK,IpCa,ICab,INab,ICa,JDHPR,Jup,Jtrpn,Jtr,Jxfer,IKv43,IKv14,IKv14_K,IKv14_Na,Ito2,Istim,Itot
8.796,-1.526e-07,1.32483e-07,-0.00104107,-1.17441e-07,0.223344,8.78198e-11,-0.1428,0.148005,0.0074439,-0.0553542,-0.161225,0,-0,1.7352e-05,-7.95159e-06,1.68572e-05,1.35234e-05,1.07273e-10,-1.17549e-07,4.20259e-09,-1.21751e-07,-0.0164969,0,0.00187595
8.797,-1.52472e-07,1.32158e-07,-0.00104094,-1.1746e-07,0.222812,8.75834e-11,-0.142622,0.148001,0.00743801,-0.0553581,-0.161227,0,-0,1.72539e-05,-8.11804e-06,1.67162e-05,1.28007e-05,1.06943e-10,-1.17567e-07,4.1925e-09,-1.21759e-07,-0.0219966,0,-0.00399349
8.798,-1.52695e-07,1.32766e-07,-0.00104045,-1.17638e-07,0.223818,8.80301e-11,-0.142408,0.148009,0.00743128,-0.0553615,-0.161224,0,-0,1.71418e-05,-8.33575e-06,1.65376e-05,1.20813e-05,1.07534e-10,-1.17746e-07,4.21921e-09,-1.21965e-07,-0.0256611,0,-0.00643683
8.799,-1.52883e-07,1.33294e-07,-0.00104,-1.17796e-07,0.224686,8.84161e-11,-0.142159,0.148016,0.00742339,-0.0553656,-0.161221,0,-0,1.70104e-05,-8.62507e-06,1.63056e-05,1.04384e-05,1.08028e-10,-1.17904e-07,4.24243e-09,-1.22146e-07,-0.0293254,0,-0.00898645
8.8,-1.53095e-07,1.3385e-07,-0.00103955,-1.1797e-07,0.225598,8.88218e-11,-0.14187,0.148023,0.00741418,-0.0553705,-0.161219,0,-0,1.68571e-05,-8.99195e-06,1.60414e-05,1.00567e-05,1.08577e-10,-1.18079e-07,4.26722e-09,-1.22346e-07,-0.0238256,0,-0.00228958
8.801,-1.52542e-07,1.32302e-07,-0.00103993,-1.17808e-07,0.223038,8.76839e-11,-0.141624,0.148003,0.00740562,-0.0553776,-0.161226,0,-0,1.6714e-05,-9.29717e-06,1.5807e-05,9.99663e-06,1.07129e-10,-1.17915e-07,4.20952e-09,-1.22125e-07,-0.0128312,0,0.00634792
8.802,-1.52091e-07,1.31073e-07,-0.00104017,-1.17684e-07,0.221015,8.67868e-11,-0.141398,0.147987,0.00739781,-0.0553838,-0.161232,0,-0,1.65832e-05,-9.53499e-06,1.56097e-05,1.01473e-05,1.05937e-10,-1.1779e-07,4.1642e-09,-1.21954e-07,-0.0183325,0,-0.000986076
8.803,-1.5159e-07,1.29663e-07,-0.00104048,-1.1754e-07,0.218705,8.57648e-11,-0.141217,0.147969,0.00739142,-0.0553894,-0.161238,0,-0,1.64758e-05,-9.66247e-06,1.54634e-05,1.02806e-05,1.04605e-10,-1.17645e-07,4.11257e-09,-1.21757e-07,-0.0091675,0,0.00601245
8.804,-1.51292e-07,1.28847e-07,-0.00104055,-1.17478e-07,0.217385,8.5182e-11,-0.141071,0.147958,0.00738636,-0.0553934,-0.161242,0,-0,1.63901e-05,-9.69079e-06,1.53703e-05,1.12436e-05,1.03813e-10,-1.17582e-07,4.08385e-09,-1.21666e-07,-0.0146692,0,-0.000686189
8.805,-1.51689e-07,1.29944e-07,-0.00103987,-1.17727e-07,0.219225,8.59945e-11,-0.14089,0.147973,0.00738086,-0.0553954,-0.161237,0,-0,1.62971e-05,-9.75008e-06,1.52488e-05,9.92274e-06,1.04856e-10,-1.17832e-07,4.12957e-09,-1.21961e-07,-0.0201679,0,-0.00415125
8.806,-1.51654e-07,1.29815e-07,-0.00103968,-1.17791e-07,0.219036,8.5911e-11,-0.140662,0.147972,0.00737337,-0.0554001,-0.161237,0,-0,1.61711e-05,-9.94543e-06,1.5047e-05,8.55873e-06,1.04776e-10,-1.17896e-07,4.12802e-09,-1.22024e-07,-0.0165012,0,-0.000458903
8.807,-1.51403e-07,1.29096e-07,-0.00103973,-1.17756e-07,0.217873,8.53971e-11,-0.140413,0.147963,0.00736498,-0.0554061,-0.161241,0,-0,1.60302e-05,-1.0193e-05,1.48266e-05,8.38953e-06,1.04113e-10,-1.1786e-07,4.10332e-09,-1.21963e-07,-0.0128351,0,0.00226562
8.808,-1.51181e-07,1.28495e-07,-0.00103972,-1.1773e-07,0.216905,8.49704e-11,-0.140214,0.147955,0.00735827,-0.0554109,-0.161243,0,-0,1.59167e-05,-1.03122e-05,1.4683e-05,9.26505e-06,1.03541e-10,-1.17833e-07,4.08292e-09,-1.21916e-07,-0.018337,0,-0.00402626
8.809,-1.51451e-07,1.29185e-07,-0.00103921,-1.17926e-07,0.218074,8.54861e-11,-0.140016,0.147964,0.00735207,-0.0554138,-0.16124,0,-0,1.58116e-05,-1.03905e-05,1.45408e-05,9.14903e-06,1.04206e-10,-1.1803e-07,4.11331e-09,-1.22143e-07,-0.0110014,0,0.00467963
8.81,-1.51204e-07,1.28476e-07,-0.00103926,-1.17894e-07,0.216926,8.49795e-11,-0.139879,0.147955,0.00734733,-0.0554175,-0.161243,0,-0,1.57305e-05,-1.03623e-05,1.44858e-05,1.09018e-05,1.03574e-10,-1.17998e-07,4.08904e-09,-1.22087e-07,-0.00733478,0,0.0073146
8.811,-1.5105e-07,1.28089e-07,-0.00103918,-1.17892e-07,0.216315,8.47099e-11,-0.139832,0.147951,0.00734567,-0.055419,-0.161245,0,-0,1.57005e-05,-1.01207e-05,1.45584e-05,1.31161e-05,1.03179e-10,-1.17995e-07,4.07664e-09,-1.22072e-07,-0.0201714,0,-0.00609619
8.812,-1.51366e-07,1.28919e-07,-0.00103863,-1.18112e-07,0.217713,8.53266e-11,-0.139907,0.147962,0.00734841,-0.0554163,-0.161241,0,-0,1.57435e-05,-9.58218e-06,1.47842e-05,1.53529e-05,1.03999e-10,-1.18216e-07,4.11249e-09,-1.22328e-07,-0.0146689,0,0.000751477
8.813,-1.51764e-07,1.30046e-07,-0.00103797,-1.18355e-07,0.219594,8.61574e-11,-0.140017,0.147977,0.00735241,-0.0554125,-0.161236,0,-0,1.58078e-05,-8.98076e-06,1.50234e-05,1.5602e-05,1.0504e-10,-1.1846e-07,4.15907e-09,-1.22619e-07,-0.0238342,0,-0.0066142
8.814,-1.52211e-07,1.31264e-07,-0.00103728,-1.18631e-07,0.221612,8.70511e-11,-0.140055,0.147993,0.00735411,-0.05541,-0.16123,0,-0,1.58343e-05,-8.56697e-06,1.51577e-05,1.47295e-05,1.06226e-10,-1.18738e-07,4.20985e-09,-1.22947e-07,-0.0256645,0,-0.00643797
8.815,-1.52525e-07,1.32132e-07,-0.00103675,-1.18849e-07,0.22304,8.76845e-11,-0.140049,0.148004,0.0073542,-0.0554089,-0.161226,0,-0,1.58345e-05,-8.2834e-06,1.52239e-05,1.44896e-05,1.07072e-10,-1.18956e-07,4.24669e-09,-1.23202e-07,-0.0256623,0,-0.00498403
8.816,-1.52549e-07,1.32167e-07,-0.00103656,-1.18941e-07,0.223084,8.77038e-11,-0.140006,0.148005,0.00735281,-0.0554097,-0.161226,0,-0,1.58101e-05,-8.11687e-06,1.52259e-05,1.32215e-05,1.07141e-10,-1.19048e-07,4.25087e-09,-1.23299e-07,-0.0146641,0,0.00609928
8.817,-1.52227e-07,1.3131e-07,-0.00103672,-1.18866e-07,0.221657,8.70708e-11,-0.139903,0.147993,0.00734914,-0.055413,-0.16123,0,-0,1.57482e-05,-8.11623e-06,1.51451e-05,1.25594e-05,1.06284e-10,-1.18973e-07,4.21909e-09,-1.23192e-07,-0.0201649,0,-0.000747836
8.818,-1.5201e-07,1.30722e-07,-0.00103677,-1.18844e-07,0.220678,8.6637e-11,-0.139748,0.147986,0.00734385,-0.0554169,-0.161232,0,-0,1.56594e-05,-8.2288e-06,1.50041e-05,1.08485e-05,1.0573e-10,-1.1895e-07,4.19833e-09,-1.23148e-07,-0.0201661,0,-0.00159269
8.819,-1.52181e-07,1.31169e-07,-0.00103642,-1.18995e-07,0.221411,8.6962e-11,-0.139562,0.147992,0.00733792,-0.05542,-0.16123,0,-0,1.556e-05,-8.37956e-06,1.48526e-05,1.1105e-05,1.06155e-10,-1.19101e-07,4.21864e-09,-1.2332e-07,-0.0146656,0,0.00482647
8.82,-1.51663e-07,1.29741e-07,-0.0010368,-1.18838e-07,0.219051,8.59174e-11,-0.13944,0.147973,0.00733343,-0.0554245,-0.161237,0,-0,1.54843e-05,-8.42299e-06,1.47835e-05,1.18853e-05,1.04804e-10,-1.18942e-07,4.16497e-09,-1.23107e-07,-0.0128342,0,0.00438454
8.821,-1.51505e-07,1.29332e-07,-0.00103677,-1.18833e-07,0.218383,8.56225e-11,-0.139359,0.147968,0.00733062,-0.0554267,-0.161239,0,-0,1.54363e-05,-8.34691e-06,1.47681e-05,1.32093e-05,1.0438e-10,-1.18937e-07,4.15121e-09,-1.23088e-07,-0.0201689,0,-0.00354834
8.822,-1.51184e-07,1.28403e-07,-0.00103695,-1.18766e-07,0.216862,8.49512e-11,-0.139328,0.147956,0.00732929,-0.0554286,-0.161243,0,-0,1.5413e-05,-8.17064e-06,1.48087e-05,1.46112e-05,1.0354e-10,-1.1887e-07,4.11796e-09,-1.22988e-07,-0.0110022,0,0.00410794
8.823,-1.5103e-07,1.27967e-07,-0.00103693,-1.18767e-07,0.21616,8.46416e-11,-0.139364,0.14795,0.00733033,-0.0554285,-0.161245,0,-0,1.5429e-05,-7.83738e-06,1.49441e-05,1.55811e-05,1.03126e-10,-1.1887e-07,4.10373e-09,-1.22974e-07,-0.0128365,0,0.00152866
8.824,-1.51053e-07,1.28031e-07,-0.00103671,-1.18844e-07,0.21629,8.4699e-11,-0.139415,0.147951,0.00733202,-0.0554273,-0.161245,0,-0,1.5456e-05,-7.4736e-06,1.50977e-05,1.70123e-05,1.03171e-10,-1.18947e-07,4.10902e-09,-1.23056e-07,-0.0146701,0,-0.000220483
8.825,-1.51097e-07,1.28133e-07,-0.00103649,-1.18937e-07,0.21648,8.47825e-11,-0.139508,0.147953,0.0073351,-0.0554253,-0.161244,0,-0,1.55063e-05,-7.0294e-06,1.52836e-05,1.68243e-05,1.03298e-10,-1.1904e-07,4.1161e-09,-1.23157e-07,-0.0128362,0,0.0017176
8.826,-1.51083e-07,1.28122e-07,-0.00103631,-1.18997e-07,0.216481,8.47833e-11,-0.139545,0.147953,0.00733633,-0.0554246,-0.161244,0,-0,1.55263e-05,-6.73401e-06,1.53876e-05,1.63116e-05,1.0327e-10,-1.191e-07,4.11821e-09,-1.23219e-07,-0.0238387,0,-0.00931822
8.827,-1.51914e-07,1.30431e-07,-0.00103522,-1.1944e-07,0.220314,8.64758e-11,-0.139525,0.147984,0.00733648,-0.0554217,-0.161233,0,-0,1.55285e-05,-6.52684e-06,1.54581e-05,1.59811e-05,1.05445e-10,-1.19545e-07,4.21191e-09,-1.23757e-07,-0.0293332,0,-0.0109142
8.828,-1.52015e-07,1.30619e-07,-0.00103499,-1.19569e-07,0.220624,8.66131e-11,-0.139482,0.147986,0.00733515,-0.0554223,-0.161232,0,-0,1.55064e-05,-6.43273e-06,1.54592e-05,1.47457e-05,1.0571e-10,-1.19675e-07,4.22283e-09,-1.23898e-07,-0.00916645,0,0.00960711
8.829,-1.51357e-07,1.28822e-07,-0.00103554,-1.19343e-07,0.217652,8.52995e-11,-0.139445,0.147963,0.0073333,-0.0554256,-0.161241,0,-0,1.54758e-05,-6.37735e-06,1.54542e-05,1.53869e-05,1.04e-10,-1.19447e-07,4.15409e-09,-1.23602e-07,-0.0128353,0,0.00296563
8.83,-1.51272e-07,1.28621e-07,-0.00103546,-1.1937e-07,0.217326,8.51558e-11,-0.139409,0.14796,0.00733206,-0.0554266,-0.161242,0,-0,1.54553e-05,-6.2826e-06,1.5465e-05,1.53503e-05,1.03765e-10,-1.19473e-07,4.14834e-09,-1.23622e-07,-0.0201702,0,-0.00466459
8.831,-1.51465e-07,1.29133e-07,-0.00103509,-1.19529e-07,0.218181,8.55331e-11,-0.139346,0.147967,0.00733017,-0.0554271,-0.161239,0,-0,1.5424e-05,-6.23716e-06,1.54425e-05,1.55406e-05,1.04274e-10,-1.19634e-07,4.17139e-09,-1.23805e-07,-0.016502,0,-7.08752e-05
8.832,-1.51267e-07,1.28601e-07,-0.00103514,-1.1951e-07,0.217308,8.51475e-11,-0.139297,0.14796,0.0073284,-0.0554288,-0.161242,0,-0,1.53948e-05,-6.18581e-06,1.54171e-05,1.42991e-05,1.03785e-10,-1.19614e-07,4.15283e-09,-1.23767e-07,-0.0201702,0,-0.00457733
8.833,-1.51678e-07,1.2971e-07,-0.00103455,-1.19766e-07,0.219147,8.59596e-11,-0.139169,0.147975,0.00732459,-0.0554298,-0.161237,0,-0,1.53318e-05,-6.27833e-06,1.53092e-05,1.36903e-05,1.04825e-10,-1.19871e-07,4.19945e-09,-1.2407e-07,-0.0165011,0,0.00107502
8.834,-1.51437e-07,1.2906e-07,-0.00103466,-1.19724e-07,0.218075,8.5486e-11,-0.139006,0.147966,0.00731902,-0.055434,-0.16124,0,-0,1.52396e-05,-6.48936e-06,1.51343e-05,1.22928e-05,1.04212e-10,-1.19828e-07,4.17598e-09,-1.24004e-07,-0.0183357,0,-0.00169043
8.835,-1.517e-07,1.29773e-07,-0.00103423,-1.19915e-07,0.219256,8.60078e-11,-0.138799,0.147976,0.00731247,-0.0554372,-0.161236,0,-0,1.51309e-05,-6.75917e-06,1.49336e-05,1.13822e-05,1.04889e-10,-1.20019e-07,4.20689e-09,-1.24226e-07,-0.0183344,0,-0.000296898
8.836,-1.51318e-07,1.28671e-07,-0.00103453,-1.19817e-07,0.217434,8.52031e-11,-0.138612,0.147961,0.00730592,-0.0554425,-0.161241,0,-0,1.5022e-05,-7.01548e-06,1.47592e-05,1.19804e-05,1.03884e-10,-1.19921e-07,4.1661e-09,-1.24087e-07,-0.00550092,0,0.0108702
8.837,-1.50658e-07,1.2684e-07,-0.00103509,-1.19587e-07,0.214413,8.38726e-11,-0.138439,0.147938,0.0072996,-0.0554486,-0.16125,0,-0,1.49167e-05,-7.24483e-06,1.45801e-05,1.11143e-05,1.02144e-10,-1.19689e-07,4.09631e-09,-1.23785e-07,-0.00550192,0,0.00797569
8.838,-1.50582e-07,1.26659e-07,-0.001035,-1.19613e-07,0.214136,8.37507e-11,-0.138243,0.147935,0.0072931,-0.0554527,-0.161251,0,-0,1.48083e-05,-7.47572e-06,1.43989e-05,1.06468e-05,1.01937e-10,-1.19715e-07,4.09156e-09,-1.23807e-07,-0.012838,0,0.000544584
8.839,-1.5052e-07,1.26472e-07,-0.00103491,-1.19653e-07,0.21385,8.36254e-11,-0.138043,0.147933,0.00728646,-0.055457,-0.161252,0,-0,1.46974e-05,-7.70587e-06,1.42081e-05,9.72504e-06,1.01775e-10,-1.19755e-07,4.08709e-09,-1.23842e-07,-0.0146723,0,-0.00138868
8.84,-1.50742e-07,1.27094e-07,-0.00103451,-1.1982e-07,0.214906,8.40893e-11,-0.137825,0.147942,0.00727952,-0.0554605,-0.161249,0,-0,1.45813e-05,-7.94529e-06,1.40357e-05,1.05482e-05,1.02358e-10,-1.19922e-07,4.11437e-09,-1.24036e-07,-0.0201731,0,-0.00561512
8.841,-1.50721e-07,1.26968e-07,-0.00103441,-1.19886e-07,0.214717,8.40062e-11,-0.137666,0.14794,0.00727423,-0.0554639,-0.161249,0,-0,1.44924e-05,-8.05961e-06,1.39227e-05,1.08079e-05,1.02301e-10,-1.19988e-07,4.11276e-09,-1.24101e-07,-0.00550182,0,0.00901615
8.842,-1.50829e-07,1.2731e-07,-0.00103412,-1.19995e-07,0.215302,8.42636e-11,-0.137543,0.147945,0.00727031,-0.0554659,-0.161247,0,-0,1.44262e-05,-8.07337e-06,1.38608e-05,1.15827e-05,1.0258e-10,-1.20097e-07,4.1285e-09,-1.24226e-07,-0.0201726,0,-0.00494584
8.843,-1.5084e-07,1.27367e-07,-0.00103396,-1.20065e-07,0.215412,8.43122e-11,-0.137441,0.147946,0.00726698,-0.0554679,-0.161247,0,-0,1.43698e-05,-8.04556e-06,1.38137e-05,1.09639e-05,1.02638e-10,-1.20167e-07,4.13318e-09,-1.24301e-07,-0.0311757,0,-0.0157405
8.844,-1.51394e-07,1.28819e-07,-0.00103325,-1.20394e-07,0.217821,8.53738e-11,-0.137279,0.147965,0.00726215,-0.0554691,-0.16124,0,-0,1.42886e-05,-8.12277e-06,1.3691e-05,9.97484e-06,1.04079e-10,-1.20499e-07,4.19412e-09,-1.24693e-07,-0.0128352,0,0.00519122
8.845,-1.51251e-07,1.28471e-07,-0.00103326,-1.20391e-07,0.217246,8.51203e-11,-0.137132,0.147961,0.00725719,-0.0554726,-0.161242,0,-0,1.4205e-05,-8.20525e-06,1.35783e-05,1.03995e-05,1.03712e-10,-1.20495e-07,4.18216e-09,-1.24677e-07,-0.0238376,0,-0.00625343
8.846,-1.51379e-07,1.28779e-07,-0.00103302,-1.20525e-07,0.217755,8.53446e-11,-0.13696,0.147965,0.00725159,-0.0554756,-0.16124,0,-0,1.41107e-05,-8.32819e-06,1.34372e-05,9.20388e-06,1.04042e-10,-1.20629e-07,4.19731e-09,-1.24827e-07,-0.0128352,0,0.00542726
8.847,-1.50935e-07,1.27541e-07,-0.00103338,-1.20391e-07,0.215705,8.4441e-11,-0.136801,0.147949,0.00724591,-0.0554806,-0.161246,0,-0,1.40151e-05,-8.4503e-06,1.33104e-05,9.89828e-06,1.0288e-10,-1.20493e-07,4.15041e-09,-1.24644e-07,-0.00916916,0,0.00716939
8.848,-1.51152e-07,1.28178e-07,-0.001033,-1.2055e-07,0.216762,8.49067e-11,-0.136643,0.147957,0.00724092,-0.0554829,-0.161243,0,-0,1.39306e-05,-8.51986e-06,1.31995e-05,9.52389e-06,1.03438e-10,-1.20654e-07,4.1777e-09,-1.24831e-07,-0.0201709,0,-0.00261275
8.849,-1.51124e-07,1.28069e-07,-0.00103293,-1.20609e-07,0.216584,8.48281e-11,-0.136498,0.147956,0.0072361,-0.055486,-0.161244,0,-0,1.3849e-05,-8.57375e-06,1.31013e-05,9.83298e-06,1.03373e-10,-1.20712e-07,4.17605e-09,-1.24888e-07,-0.0128361,0,0.00467887
8.85,-1.51062e-07,1.27903e-07,-0.00103287,-1.20646e-07,0.21631,8.47073e-11,-0.136386,0.147954,0.00723234,-0.0554886,-0.161244,0,-0,1.37851e-05,-8.55127e-06,1.30427e-05,1.04937e-05,1.03205e-10,-1.20749e-07,4.17167e-09,-1.2492e-07,-0.0128364,0,0.00450743
8.851,-1.50874e-07,1.27388e-07,-0.00103295,-1.20624e-07,0.215462,8.43341e-11,-0.136293,0.147947,0.00722907,-0.0554912,-0.161247,0,-0,1.37293e-05,-8.49556e-06,1.29966e-05,1.0361e-05,1.02715e-10,-1.20727e-07,4.15345e-09,-1.2488e-07,-0.0146709,0,0.0019037
8.852,-1.50769e-07,1.27087e-07,-0.00103295,-1.20643e-07,0.21497,8.41176e-11,-0.136174,0.147943,0.00722504,-0.055494,-0.161248,0,-0,1.36607e-05,-8.49595e-06,1.29156e-05,9.67607e-06,1.02436e-10,-1.20746e-07,4.14396e-09,-1.2489e-07,-0.0128374,0,0.00335195
8.853,-1.5038e-07,1.25983e-07,-0.00103326,-1.20532e-07,0.213154,8.33194e-11,-0.136059,0.147929,0.00722084,-0.0554979,-0.161253,0,-0,1.35893e-05,-8.50766e-06,1.28353e-05,9.6204e-06,1.01403e-10,-1.20634e-07,4.10277e-09,-1.24737e-07,-0.00733645,0,0.00712421
8.854,-1.50078e-07,1.2515e-07,-0.00103345,-1.20454e-07,0.211794,8.27226e-11,-0.135927,0.147918,0.00721619,-0.0555018,-0.161257,0,-0,1.35106e-05,-8.5493e-06,1.27344e-05,9.29024e-06,1.00602e-10,-1.20555e-07,4.07217e-09,-1.24627e-07,-0.0110056,0,0.00220307
8.855,-1.50221e-07,1.25559e-07,-0.00103315,-1.20582e-07,0.212497,8.30307e-11,-0.13579,0.147924,0.0072118,-0.055504,-0.161255,0,-0,1.3436e-05,-8.57153e-06,1.26455e-05,9.16573e-06,1.00991e-10,-1.20683e-07,4.09094e-09,-1.24774e-07,-0.0183418,0,-0.00429208
8.856,-1.50366e-07,1.25937e-07,-0.00103288,-1.20717e-07,0.213143,8.33142e-11,-0.135652,0.147929,0.00720738,-0.0555063,-0.161253,0,-0,1.33607e-05,-8.59469e-06,1.25555e-05,9.22407e-06,1.01375e-10,-1.20818e-07,4.10879e-09,-1.24927e-07,-0.016507,0,-0.00167298
8.857,-1.50064e-07,1.25118e-07,-0.00103307,-1.20641e-07,0.211805,8.27273e-11,-0.135553,0.147918,0.00720381,-0.0555094,-0.161257,0,-0,1.32997e-05,-8.55681e-06,1.25115e-05,1.00787e-05,1.00611e-10,-1.20742e-07,4.07871e-09,-1.24821e-07,-0.0220111,0,-0.00843681
8.858,-1.50467e-07,1.26193e-07,-0.00103253,-1.20893e-07,0.213606,8.35175e-11,-0.135488,0.147933,0.00720203,-0.0555092,-0.161252,0,-0,1.32685e-05,-8.39699e-06,1.25367e-05,1.07249e-05,1.01632e-10,-1.20995e-07,4.12435e-09,-1.25119e-07,-0.0165066,0,-0.00104784
8.859,-1.5021e-07,1.25448e-07,-0.0010327,-1.20844e-07,0.212384,8.29814e-11,-0.135403,0.147923,0.00719897,-0.055512,-0.161255,0,-0,1.32162e-05,-8.33328e-06,1.24888e-05,9.6287e-06,1.0097e-10,-1.20945e-07,4.09748e-09,-1.25042e-07,-0.00917099,0,0.00513181
8.86,-1.49756e-07,1.24191e-07,-0.00103307,-1.20697e-07,0.210316,8.20751e-11,-0.135303,0.147907,0.00719521,-0.0555159,-0.161261,0,-0,1.3152e-05,-8.32099e-06,1.242e-05,9.55819e-06,9.97871e-11,-1.20797e-07,4.04996e-09,-1.24847e-07,-0.012841,0,-0.000536318
8.861,-1.50064e-07,1.25065e-07,-0.0010326,-1.20897e-07,0.211789,8.27204e-11,-0.135146,0.147919,0.0071903,-0.0555178,-0.161257,0,-0,1.30689e-05,-8.38796e-06,1.22963e-05,8.56126e-06,1.00575e-10,-1.20997e-07,4.087e-09,-1.25084e-07,-0.0201769,0,-0.00623232
8.862,-1.50161e-07,1.25313e-07,-0.00103239,-1.21006e-07,0.212217,8.29078e-11,-0.134976,0.147922,0.00718475,-0.055521,-0.161256,0,-0,1.29748e-05,-8.49728e-06,1.21553e-05,7.4928e-06,1.0083e-10,-1.21107e-07,4.09954e-09,-1.25207e-07,-0.0183422,0,-0.00380353
8.863,-1.49998e-07,1.24808e-07,-0.00103247,-1.21001e-07,0.211395,8.25475e-11,-0.134761,0.147916,0.00717744,-0.0555261,-0.161258,0,-0,1.28514e-05,-8.72217e-06,1.19505e-05,6.63281e-06,1.004e-10,-1.21101e-07,4.08239e-09,-1.25184e-07,-0.00733722,0,0.00657285
8.864,-1.49877e-07,1.24483e-07,-0.00103248,-1.21003e-07,0.210874,8.23192e-11,-0.134537,0.147912,0.00716989,-0.0555311,-0.16126,0,-0,1.27238e-05,-8.95337e-06,1.17445e-05,6.19998e-06,1.00067e-10,-1.21103e-07,4.07171e-09,-1.25174e-07,-0.0128405,0,0.000754203
8.865,-1.49914e-07,1.24569e-07,-0.00103233,-1.21084e-07,0.211034,8.23894e-11,-0.134304,0.147913,0.00716216,-0.0555358,-0.161259,0,-0,1.2593e-05,-9.1862e-06,1.15325e-05,5.70997e-06,1.00169e-10,-1.21185e-07,4.07776e-09,-1.25262e-07,-0.0128404,0,0.00113763
8.866,-1.49965e-07,1.24714e-07,-0.00103216,-1.21171e-07,0.211291,8.25019e-11,-0.134079,0.147915,0.00715475,-0.0555402,-0.161258,0,-0,1.24673e-05,-9.38552e-06,1.13566e-05,6.74595e-06,1.00304e-10,-1.21271e-07,4.08597e-09,-1.25357e-07,-0.0146745,0,-0.000224355
8.867,-1.49857e-07,1.24422e-07,-0.00103216,-1.21184e-07,0.210822,8.22963e-11,-0.133959,0.147911,0.00715065,-0.0555431,-0.16126,0,-0,1.23966e-05,-9.3477e-06,1.13036e-05,8.34275e-06,1.0004e-10,-1.21284e-07,4.07672e-09,-1.25361e-07,-0.0201781,0,-0.0060887
8.868,-1.49999e-07,1.2479e-07,-0.0010319,-1.2131e-07,0.211447,8.25701e-11,-0.133907,0.147916,0.00714903,-0.0555437,-0.161258,0,-0,1.23674e-05,-9.13997e-06,1.1335e-05,9.10616e-06,1.0039e-10,-1.2141e-07,4.09387e-09,-1.25504e-07,-0.0165087,0,-0.00173704
8.869,-1.50327e-07,1.25736e-07,-0.00103143,-1.2152e-07,0.213027,8.32633e-11,-0.13384,0.147929,0.00714715,-0.0555437,-0.161253,0,-0,1.23338e-05,-8.96036e-06,1.13398e-05,9.12113e-06,1.0126e-10,-1.21621e-07,4.13372e-09,-1.25755e-07,-0.0256778,0,-0.00924306
8.87,-1.50402e-07,1.25902e-07,-0.00103126,-1.21623e-07,0.213306,8.33859e-11,-0.133794,0.147931,0.00714569,-0.0555444,-0.161253,0,-0,1.23075e-05,-8.75905e-06,1.13588e-05,9.36238e-06,1.01454e-10,-1.21725e-07,4.14303e-09,-1.25868e-07,-0.018341,0,-0.00158021
8.871,-1.5023e-07,1.25426e-07,-0.00103136,-1.21607e-07,0.212517,8.30394e-11,-0.133743,0.147925,0.0071438,-0.0555462,-0.161255,0,-0,1.22741e-05,-8.59619e-06,1.13652e-05,9.4495e-06,1.01016e-10,-1.21708e-07,4.12611e-09,-1.25835e-07,-0.0165076,0,-0.000496873
8.872,-1.50026e-07,1.24839e-07,-0.00103149,-1.21579e-07,0.211547,8.26139e-11,-0.133707,0.147917,0.00714243,-0.0555477,-0.161258,0,-0,1.22492e-05,-8.40533e-06,1.14046e-05,9.80747e-06,1.0048e-10,-1.21679e-07,4.10502e-09,-1.25784e-07,-0.0110057,0,0.00405656
8.873,-1.50296e-07,1.25595e-07,-0.0010311,-1.21762e-07,0.212806,8.31661e-11,-0.133692,0.147928,0.00714218,-0.055547,-0.161254,0,-0,1.22434e-05,-8.14462e-06,1.14784e-05,1.07397e-05,1.01164e-10,-1.21863e-07,4.13735e-09,-1.26e-07,-0.0146732,0,0.0016781
8.874,-1.49922e-07,1.24562e-07,-0.00103141,-1.21651e-07,0.211095,8.24159e-11,-0.1337,0.147914,0.00714207,-0.0555483,-0.161259,0,-0,1.22401e-05,-7.88572e-06,1.1575e-05,1.11101e-05,1.00212e-10,-1.21752e-07,4.0981e-09,-1.2585e-07,-0.0146747,0,-6.20862e-05
8.875,-1.49931e-07,1.24581e-07,-0.0010313,-1.21717e-07,0.211136,8.24338e-11,-0.133646,0.147914,0.00714031,-0.0555493,-0.161259,0,-0,1.22094e-05,-7.75368e-06,1.15802e-05,9.73108e-06,1.00223e-10,-1.21818e-07,4.10117e-09,-1.25919e-07,-0.0146747,0,2.99642e-05
8.876,-1.4978e-07,1.24148e-07,-0.00103137,-1.21709e-07,0.210426,8.21231e-11,-0.13355,0.147909,0.00713696,-0.0555519,-0.161261,0,-0,1.21522e-05,-7.73707e-06,1.1523e-05,8.34748e-06,9.98252e-11,-1.21808e-07,4.08616e-09,-1.25895e-07,-0.0128409,0,0.00123665
8.877,-1.49565e-07,1.23528e-07,-0.00103152,-1.21667e-07,0.209411,8.16789e-11,-0.133434,0.147901,0.00713288,-0.0555552,-0.161264,0,-0,1.20828e-05,-7.76983e-06,1.14609e-05,9.42347e-06,9.92426e-11,-1.21767e-07,4.06374e-09,-1.2583e-07,-0.00917262,0,0.0039872
8.878,-1.49452e-07,1.23209e-07,-0.00103154,-1.21675e-07,0.208898,8.14545e-11,-0.133352,0.147897,0.00713001,-0.0555574,-0.161265,0,-0,1.20337e-05,-7.71811e-06,1.14381e-05,9.41604e-06,9.89526e-11,-1.21774e-07,4.05337e-09,-1.25828e-07,-0.00917291,0,0.00354574
